MGI:2387618	ZFIN:ZDB-GENE-070410-44
MGI:2142364	ZFIN:ZDB-GENE-030131-5753
MGI:109160	ZFIN:ZDB-GENE-040409-1
MGI:2446190	ZFIN:ZDB-GENE-030131-7184
MGI:2679294	ZFIN:ZDB-GENE-030131-2207
MGI:106253	ZFIN:ZDB-GENE-030131-9808
MGI:1913961	ZFIN:ZDB-GENE-040426-1116
MGI:1349385	ZFIN:ZDB-GENE-070501-1
MGI:3645398	ZFIN:ZDB-GENE-070912-312
MGI:1891247	ZFIN:ZDB-GENE-030131-7778
MGI:2441697	ZFIN:ZDB-GENE-060130-18
MGI:1925201	ZFIN:ZDB-GENE-040426-2646
MGI:2685419	ZFIN:ZDB-GENE-041210-353
MGI:1354159	ZFIN:ZDB-GENE-030131-513
MGI:105091	ZFIN:ZDB-GENE-030828-3
MGI:103012	ZFIN:ZDB-GENE-040426-2773
MGI:1289147	ZFIN:ZDB-GENE-030131-3527
MGI:2443264	ZFIN:ZDB-GENE-061009-14
MGI:1923930	ZFIN:ZDB-GENE-041008-93
MGI:1919592	ZFIN:ZDB-GENE-040426-2164
MGI:3645933	ZFIN:ZDB-GENE-060526-34
MGI:104678	ZFIN:ZDB-GENE-050208-690
MGI:2385173	ZFIN:ZDB-GENE-040801-231
MGI:1922854	ZFIN:ZDB-GENE-040718-65
MGI:2385851	ZFIN:ZDB-GENE-111102-1
MGI:2447768	ZFIN:ZDB-GENE-080917-25
MGI:3037816	ZFIN:ZDB-GENE-070410-38
MGI:2386052	ZFIN:ZDB-GENE-041210-210
MGI:1917173	ZFIN:ZDB-GENE-030131-6202
MGI:1861380	ZFIN:ZDB-GENE-100922-225
MGI:1914814	ZFIN:ZDB-GENE-030815-1
MGI:1346086	ZFIN:ZDB-GENE-060929-512
MGI:87964	ZFIN:ZDB-GENE-110411-117
MGI:87966	ZFIN:ZDB-GENE-050306-56
MGI:1920455	ZFIN:ZDB-GENE-040801-47
MGI:97441	ZFIN:ZDB-GENE-010125-1
MGI:2385324	ZFIN:ZDB-GENE-091204-457
MGI:97440	ZFIN:ZDB-GENE-040312-4
MGI:97439	ZFIN:ZDB-GENE-030729-1
MGI:98327	ZFIN:ZDB-GENE-090429-1
MGI:97438	ZFIN:ZDB-GENE-990415-199
MGI:894282	ZFIN:ZDB-GENE-061009-35
MGI:2685865	ZFIN:ZDB-GENE-030131-7092
MGI:3779542	ZFIN:ZDB-GENE-060526-194
MGI:2141635	ZFIN:ZDB-GENE-060929-352
MGI:1927479	ZFIN:ZDB-GENE-030131-457
MGI:1309511	ZFIN:ZDB-GENE-041114-113
MGI:1934950	ZFIN:ZDB-GENE-020419-19
MGI:2660884	ZFIN:ZDB-GENE-041212-63
MGI:1920014	ZFIN:ZDB-GENE-060825-285
MGI:1920014	ZFIN:ZDB-GENE-030131-6445
MGI:1917172	ZFIN:ZDB-GENE-040426-1046
MGI:2182465	ZFIN:ZDB-GENE-030131-246
MGI:1261847	ZFIN:ZDB-GENE-040426-2709
MGI:1351660	ZFIN:ZDB-GENE-030131-825
MGI:1351660	ZFIN:ZDB-GENE-040426-2385
MGI:1355272	ZFIN:ZDB-GENE-030131-825
MGI:1355272	ZFIN:ZDB-GENE-040426-2385
MGI:1351486	ZFIN:ZDB-GENE-040801-120
MGI:1926129	ZFIN:ZDB-GENE-030131-4459
MGI:1935147	ZFIN:ZDB-GENE-030131-5725
MGI:1915866	ZFIN:ZDB-GENE-040426-2279
MGI:1913819	ZFIN:ZDB-GENE-040822-22
MGI:2686926	ZFIN:ZDB-GENE-091204-253
MGI:1918834	ZFIN:ZDB-GENE-081107-62
MGI:3606573	ZFIN:ZDB-GENE-091204-436
MGI:1891827	ZFIN:ZDB-GENE-040426-881
MGI:2674092	ZFIN:ZDB-GENE-030131-6219
MGI:109545	ZFIN:ZDB-GENE-030131-2361
MGI:1924104	ZFIN:ZDB-GENE-090311-1
MGI:1917022	ZFIN:ZDB-GENE-050417-343
MGI:1919709	ZFIN:ZDB-GENE-040426-1578
MGI:1914215	ZFIN:ZDB-GENE-040801-79
MGI:1913956	ZFIN:ZDB-GENE-070112-282
MGI:1354699	ZFIN:ZDB-GENE-041210-99
MGI:97495	ZFIN:ZDB-GENE-031218-1
MGI:108519	ZFIN:ZDB-GENE-010406-2
MGI:108564	ZFIN:ZDB-GENE-000210-23
MGI:104717	ZFIN:ZDB-GENE-020122-1
MGI:1201409	ZFIN:ZDB-GENE-020122-5
MGI:2445415	ZFIN:ZDB-GENE-031118-112
MGI:1194497	ZFIN:ZDB-GENE-030131-475
MGI:1921981	ZFIN:ZDB-GENE-050417-425
MGI:1921435	ZFIN:ZDB-GENE-110914-16
MGI:96955	ZFIN:ZDB-GENE-000831-3
MGI:1195264	ZFIN:ZDB-GENE-090313-225
MGI:88020	ZFIN:ZDB-GENE-040426-2393
MGI:1927338	ZFIN:ZDB-GENE-070209-134
MGI:1922459	ZFIN:ZDB-GENE-060526-233
MGI:1914631	ZFIN:ZDB-GENE-050417-438
MGI:88610	ZFIN:ZDB-GENE-050604-1
MGI:1926424	ZFIN:ZDB-GENE-040426-720
MGI:1315196	ZFIN:ZDB-GENE-050417-370
MGI:1917042	ZFIN:ZDB-GENE-040625-61
MGI:2147897	ZFIN:ZDB-GENE-060810-127
MGI:2387356	ZFIN:ZDB-GENE-060929-52
MGI:1928099	ZFIN:ZDB-GENE-071227-2
MGI:1345092	ZFIN:ZDB-GENE-050419-71
MGI:2444103	ZFIN:ZDB-GENE-031118-182
MGI:1923784	ZFIN:ZDB-GENE-061110-103
MGI:1921736	ZFIN:ZDB-GENE-081002-4
MGI:2146553	ZFIN:ZDB-GENE-081105-135
MGI:1930265	ZFIN:ZDB-GENE-030131-5872
MGI:97447	ZFIN:ZDB-GENE-090312-18
MGI:1921559	ZFIN:ZDB-GENE-060526-3
MGI:2139014	ZFIN:ZDB-GENE-070912-206
MGI:1918490	ZFIN:ZDB-GENE-041010-212
MGI:1918970	ZFIN:ZDB-GENE-100921-38
MGI:2442832	ZFIN:ZDB-GENE-091116-46
MGI:1927551	ZFIN:ZDB-GENE-050208-657
MGI:1888594	ZFIN:ZDB-GENE-050417-90
MGI:1914344	ZFIN:ZDB-GENE-040426-784
MGI:2147183	ZFIN:ZDB-GENE-040912-90
MGI:105931	ZFIN:ZDB-GENE-040910-6
MGI:96790	ZFIN:ZDB-GENE-100921-71
MGI:2389461	ZFIN:ZDB-GENE-090313-292
MGI:96977	ZFIN:ZDB-GENE-120614-1
MGI:2387601	ZFIN:ZDB-GENE-030131-5375
MGI:2178798	ZFIN:ZDB-GENE-081022-176
MGI:2181647	ZFIN:ZDB-GENE-101216-2
MGI:2138143	ZFIN:ZDB-GENE-100922-80
MGI:1858494	ZFIN:ZDB-GENE-040801-131
MGI:101769	ZFIN:ZDB-GENE-000511-7
MGI:1330841	ZFIN:ZDB-GENE-030825-2
MGI:88139	ZFIN:ZDB-GENE-010730-1
MGI:88138	ZFIN:ZDB-GENE-110411-185
MGI:99702	ZFIN:ZDB-GENE-000511-6
MGI:108024	ZFIN:ZDB-GENE-040718-68
MGI:1352467	ZFIN:ZDB-GENE-020806-5
MGI:109392	ZFIN:ZDB-GENE-030116-1
MGI:95824	ZFIN:ZDB-GENE-050522-503
MGI:97567	ZFIN:ZDB-GENE-990415-214
MGI:88064	ZFIN:ZDB-GENE-060131-1
MGI:1346832	ZFIN:ZDB-GENE-040616-2
MGI:99459	ZFIN:ZDB-GENE-060531-23
MGI:1347056	ZFIN:ZDB-GENE-030821-2
MGI:2444934	ZFIN:ZDB-GENE-030616-43
MGI:1342774	ZFIN:ZDB-GENE-080505-1
MGI:2385096	ZFIN:ZDB-GENE-030131-9858
MGI:1929069	ZFIN:ZDB-GENE-040426-849
MGI:2685402	ZFIN:ZDB-GENE-070912-481
MGI:1861630	ZFIN:ZDB-GENE-081105-173
MGI:2384568	ZFIN:ZDB-GENE-040724-121
MGI:2147707	ZFIN:ZDB-GENE-060526-215
MGI:1915853	ZFIN:ZDB-GENE-070410-91
MGI:1913664	ZFIN:ZDB-GENE-050828-1
MGI:1351639	ZFIN:ZDB-GENE-040801-168
MGI:1915522	ZFIN:ZDB-GENE-040912-136
MGI:2442512	ZFIN:ZDB-GENE-080219-38
MGI:2442298	ZFIN:ZDB-GENE-080327-19
MGI:2136810	ZFIN:ZDB-GENE-040426-1227
MGI:1096363	ZFIN:ZDB-GENE-070705-323
MGI:2144814	ZFIN:ZDB-GENE-080327-17
MGI:106038	ZFIN:ZDB-GENE-071126-1
MGI:2679449	ZFIN:ZDB-GENE-080327-7
MGI:2443198	ZFIN:ZDB-GENE-030131-2816
MGI:2141485	ZFIN:ZDB-GENE-041210-218
MGI:1315203	ZFIN:ZDB-GENE-030722-3
MGI:1315202	ZFIN:ZDB-GENE-010306-4
MGI:1315205	ZFIN:ZDB-GENE-010306-3
MGI:103078	ZFIN:ZDB-GENE-070719-1
MGI:1913948	ZFIN:ZDB-GENE-030131-5277
MGI:1919385	ZFIN:ZDB-GENE-080204-62
MGI:1916161	ZFIN:ZDB-GENE-050809-108
MGI:1861749	ZFIN:ZDB-GENE-060503-321
MGI:2136773	ZFIN:ZDB-GENE-060929-452
MGI:1349427	ZFIN:ZDB-GENE-040426-2828
MGI:103582	ZFIN:ZDB-GENE-050327-28
MGI:102779	ZFIN:ZDB-GENE-031112-11
MGI:1913744	ZFIN:ZDB-GENE-040426-1341
MGI:1913640	ZFIN:ZDB-GENE-031002-13
MGI:1194898	ZFIN:ZDB-GENE-041008-196
MGI:1919141	ZFIN:ZDB-GENE-041114-163
MGI:2444529	ZFIN:ZDB-GENE-050417-116
MGI:98497	ZFIN:ZDB-GENE-030131-8805
MGI:1913608	ZFIN:ZDB-GENE-040426-1406
MGI:1346332	ZFIN:ZDB-GENE-110411-214
MGI:2387588	ZFIN:ZDB-GENE-090312-127
MGI:1921463	ZFIN:ZDB-GENE-050706-50
MGI:2147194	ZFIN:ZDB-GENE-110411-31
MGI:1276111	ZFIN:ZDB-GENE-060519-27
MGI:1341788	ZFIN:ZDB-GENE-030131-4076
MGI:3647743	ZFIN:ZDB-GENE-061207-63
MGI:2445020	ZFIN:ZDB-GENE-030131-1057
MGI:99638	ZFIN:ZDB-GENE-030131-4145
MGI:1341865	ZFIN:ZDB-GENE-060929-80
MGI:2664902	ZFIN:ZDB-GENE-070626-2
MGI:97363	ZFIN:ZDB-GENE-990415-183
MGI:99460	ZFIN:ZDB-GENE-000329-5
MGI:97364	ZFIN:ZDB-GENE-000329-4
MGI:2444496	ZFIN:ZDB-GENE-091118-97
MGI:3027003	ZFIN:ZDB-GENE-091204-416
MGI:88474	ZFIN:ZDB-GENE-030131-5162
MGI:1926395	ZFIN:ZDB-GENE-030131-5990
MGI:1919940	ZFIN:ZDB-GENE-060503-190
MGI:1921097	ZFIN:ZDB-GENE-030521-6
MGI:1916593	ZFIN:ZDB-GENE-050626-70
MGI:1917758	ZFIN:ZDB-GENE-091204-306
MGI:1918972	ZFIN:ZDB-GENE-030131-1966
MGI:109352	ZFIN:ZDB-GENE-040426-900
MGI:2384887	ZFIN:ZDB-GENE-050522-508
MGI:1932118	ZFIN:ZDB-GENE-060503-686
MGI:1919060	ZFIN:ZDB-GENE-040426-1627
MGI:894323	ZFIN:ZDB-GENE-081104-93
MGI:96269	ZFIN:ZDB-GENE-040426-2548
MGI:2684988	ZFIN:ZDB-GENE-041010-71
MGI:3040686	ZFIN:ZDB-GENE-040912-20
MGI:101917	ZFIN:ZDB-GENE-050522-468
MGI:1350933	ZFIN:ZDB-GENE-030616-63
MGI:1919747	ZFIN:ZDB-GENE-030131-6239
MGI:1914472	ZFIN:ZDB-GENE-040426-1991
MGI:3039635	ZFIN:ZDB-GENE-040724-12
MGI:2442392	ZFIN:ZDB-GENE-060929-1202
MGI:2139270	ZFIN:ZDB-GENE-090313-92
MGI:2443788	ZFIN:ZDB-GENE-070112-1332
MGI:2138151	ZFIN:ZDB-GENE-030424-4
MGI:1924408	ZFIN:ZDB-GENE-060825-297
MGI:1343086	ZFIN:ZDB-GENE-050302-97
MGI:101937	ZFIN:ZDB-GENE-041014-312
MGI:1918319	ZFIN:ZDB-GENE-090313-101
MGI:2684909	ZFIN:ZDB-GENE-030925-2
MGI:1914695	ZFIN:ZDB-GENE-050417-198
MGI:1919959	ZFIN:ZDB-GENE-080108-3
MGI:1919254	ZFIN:ZDB-GENE-050417-427
MGI:1344400	ZFIN:ZDB-GENE-040426-1836
MGI:3032521	ZFIN:ZDB-GENE-081105-160
MGI:2387350	ZFIN:ZDB-GENE-080417-1
MGI:3579909	ZFIN:ZDB-GENE-090313-185
MGI:1916433	ZFIN:ZDB-GENE-030131-5133
MGI:88223	ZFIN:ZDB-GENE-050522-86
MGI:2685260	ZFIN:ZDB-GENE-050707-1
MGI:2385958	ZFIN:ZDB-GENE-050706-101
MGI:106675	ZFIN:ZDB-GENE-060825-220
MGI:3045252	ZFIN:ZDB-GENE-080303-33
MGI:88463	ZFIN:ZDB-GENE-070912-274
MGI:1859170	ZFIN:ZDB-GENE-040728-3
MGI:1919369	ZFIN:ZDB-GENE-030131-9652
MGI:109595	ZFIN:ZDB-GENE-070410-17
MGI:1914429	ZFIN:ZDB-GENE-040426-1389
MGI:1922646	ZFIN:ZDB-GENE-090313-223
MGI:1923918	ZFIN:ZDB-GENE-060929-384
MGI:97051	ZFIN:ZDB-GENE-040204-1
MGI:2445040	ZFIN:ZDB-GENE-040718-355
MGI:1915510	ZFIN:ZDB-GENE-060825-182
MGI:1923607	ZFIN:ZDB-GENE-030131-5978
MGI:2685628	ZFIN:ZDB-GENE-060531-94
MGI:1915266	ZFIN:ZDB-GENE-050506-21
MGI:99513	ZFIN:ZDB-GENE-040912-149
MGI:1277968	ZFIN:ZDB-GENE-030131-5509
MGI:1914689	ZFIN:ZDB-GENE-040426-685
MGI:1922946	ZFIN:ZDB-GENE-030131-2575
MGI:1914127	ZFIN:ZDB-GENE-040426-694
MGI:109622	ZFIN:ZDB-GENE-030131-6735
MGI:1341886	ZFIN:ZDB-GENE-030131-9341
MGI:2141920	ZFIN:ZDB-GENE-050419-261
MGI:1913492	ZFIN:ZDB-GENE-041010-123
MGI:1915415	ZFIN:ZDB-GENE-060929-1046
MGI:103224	ZFIN:ZDB-GENE-071015-2
MGI:2385165	ZFIN:ZDB-GENE-040912-155
MGI:2444923	ZFIN:ZDB-GENE-041114-107
MGI:1914475	ZFIN:ZDB-GENE-060312-35
MGI:2685992	ZFIN:ZDB-GENE-050306-55
MGI:1922672	ZFIN:ZDB-GENE-041010-21
MGI:2685806	ZFIN:ZDB-GENE-081022-196
MGI:1918724	ZFIN:ZDB-GENE-030131-5428
MGI:1921807	ZFIN:ZDB-GENE-030131-3251
MGI:1921627	ZFIN:ZDB-GENE-030131-1458
MGI:1924029	ZFIN:ZDB-GENE-040426-1943
MGI:1099802	ZFIN:ZDB-GENE-031204-31
MGI:2443548	ZFIN:ZDB-GENE-070912-190
MGI:1919425	ZFIN:ZDB-GENE-060818-29
MGI:2145901	ZFIN:ZDB-GENE-040718-468
MGI:1201609	ZFIN:ZDB-GENE-040426-2935
MGI:1915544	ZFIN:ZDB-GENE-050417-154
MGI:1345183	ZFIN:ZDB-GENE-990714-19
MGI:1345185	ZFIN:ZDB-GENE-060531-26
MGI:2447063	ZFIN:ZDB-GENE-990714-20
MGI:1351598	ZFIN:ZDB-GENE-070928-4
MGI:106040	ZFIN:ZDB-GENE-040625-2
MGI:2141656	ZFIN:ZDB-GENE-080204-19
MGI:1914617	ZFIN:ZDB-GENE-070112-2352
MGI:1913994	ZFIN:ZDB-GENE-060421-8162
MGI:3643902	ZFIN:ZDB-GENE-030131-4714
MGI:104878	ZFIN:ZDB-GENE-050417-238
MGI:97759	ZFIN:ZDB-GENE-060929-580
MGI:108025	ZFIN:ZDB-GENE-030131-1007
MGI:1925850	ZFIN:ZDB-GENE-030904-1
MGI:1346334	ZFIN:ZDB-GENE-040823-1
MGI:103223	ZFIN:ZDB-GENE-070112-1042
MGI:2447810	ZFIN:ZDB-GENE-040712-1
MGI:2667725	ZFIN:ZDB-GENE-041014-246
MGI:88095	ZFIN:ZDB-GENE-030131-264
MGI:88283	ZFIN:ZDB-GENE-990415-93
MGI:894696	ZFIN:ZDB-GENE-030131-1262
MGI:1194506	ZFIN:ZDB-GENE-060503-390
MGI:108080	ZFIN:ZDB-GENE-040912-2
MGI:97608	ZFIN:ZDB-GENE-070912-60
MGI:87963	ZFIN:ZDB-GENE-030131-1205
MGI:101780	ZFIN:ZDB-GENE-040426-848
MGI:96051	ZFIN:ZDB-GENE-030711-2
MGI:2442020	ZFIN:ZDB-GENE-050309-223
MGI:894657	ZFIN:ZDB-GENE-030131-7169
MGI:894657	ZFIN:ZDB-GENE-050506-148
MGI:107173	ZFIN:ZDB-GENE-061215-114
MGI:1913472	ZFIN:ZDB-GENE-040718-400
MGI:2679719	ZFIN:ZDB-GENE-060929-288
MGI:96650	ZFIN:ZDB-GENE-991207-22
MGI:88276	ZFIN:ZDB-GENE-980526-362
MGI:2442559	ZFIN:ZDB-GENE-030616-533
MGI:108110	ZFIN:ZDB-GENE-060130-6
MGI:98373	ZFIN:ZDB-GENE-030131-9
MGI:1098693	ZFIN:ZDB-GENE-090312-88
MGI:2443298	ZFIN:ZDB-GENE-090312-98
MGI:2446229	ZFIN:ZDB-GENE-060526-109
MGI:1927594	ZFIN:ZDB-GENE-040718-284
MGI:1309517	ZFIN:ZDB-GENE-030131-2352
MGI:1261838	ZFIN:ZDB-GENE-050522-65
MGI:1350916	ZFIN:ZDB-GENE-040912-65
MGI:2143535	ZFIN:ZDB-GENE-030131-1380
MGI:1919666	ZFIN:ZDB-GENE-030131-7887
MGI:98345	ZFIN:ZDB-GENE-040914-10
MGI:88121	ZFIN:ZDB-GENE-030407-2
MGI:1916903	ZFIN:ZDB-GENE-030131-3922
MGI:1922665	ZFIN:ZDB-GENE-040426-1727
MGI:1923367	ZFIN:ZDB-GENE-070912-314
MGI:1931595	ZFIN:ZDB-GENE-050522-529
MGI:1915808	ZFIN:ZDB-GENE-040426-2141
MGI:1333865	ZFIN:ZDB-GENE-050208-596
MGI:1098270	ZFIN:ZDB-GENE-011128-2
MGI:104659	ZFIN:ZDB-GENE-990415-47
MGI:104659	ZFIN:ZDB-GENE-980526-29
MGI:1353429	ZFIN:ZDB-GENE-040718-427
MGI:1919540	ZFIN:ZDB-GENE-050309-124
MGI:1917128	ZFIN:ZDB-GENE-040930-9
MGI:1925901	ZFIN:ZDB-GENE-040625-50
MGI:1347063	ZFIN:ZDB-GENE-050417-180
MGI:109601	ZFIN:ZDB-GENE-090317-1
MGI:1306821	ZFIN:ZDB-GENE-040801-235
MGI:1925049	ZFIN:ZDB-GENE-080204-98
MGI:1333842	ZFIN:ZDB-GENE-050417-275
MGI:104295	ZFIN:ZDB-GENE-050904-3
MGI:1918770	ZFIN:ZDB-GENE-050522-347
MGI:95805	ZFIN:ZDB-GENE-040426-1975
MGI:1913290	ZFIN:ZDB-GENE-050417-365
MGI:2385079	ZFIN:ZDB-GENE-050522-131
MGI:1914703	ZFIN:ZDB-GENE-040718-296
MGI:106341	ZFIN:ZDB-GENE-050522-147
MGI:1919918	ZFIN:ZDB-GENE-050208-63
MGI:1916957	ZFIN:ZDB-GENE-050419-109
MGI:1913714	ZFIN:ZDB-GENE-031030-5
MGI:1097706	ZFIN:ZDB-GENE-050522-152
MGI:1352750	ZFIN:ZDB-GENE-040718-111
MGI:1352749	ZFIN:ZDB-GENE-081104-291
MGI:1352746	ZFIN:ZDB-GENE-040426-1655
MGI:1915476	ZFIN:ZDB-GENE-070521-5
MGI:2385199	ZFIN:ZDB-GENE-040625-115
MGI:1922850	ZFIN:ZDB-GENE-081022-9
MGI:1347086	ZFIN:ZDB-GENE-091118-94
MGI:2677454	ZFIN:ZDB-GENE-030826-21
MGI:2153207	ZFIN:ZDB-GENE-040303-2
MGI:1915348	ZFIN:ZDB-GENE-040801-73
MGI:97550	ZFIN:ZDB-GENE-030131-34
MGI:2685779	ZFIN:ZDB-GENE-081104-335
MGI:1916225	ZFIN:ZDB-GENE-040426-1601
MGI:1918057	ZFIN:ZDB-GENE-030131-7146
MGI:1889549	ZFIN:ZDB-GENE-030804-10
MGI:2446136	ZFIN:ZDB-GENE-080515-2
MGI:2145242	ZFIN:ZDB-GENE-030131-2913
MGI:1916818	ZFIN:ZDB-GENE-050522-210
MGI:106442	ZFIN:ZDB-GENE-030131-2286
MGI:5439443	ZFIN:ZDB-GENE-030131-2286
MGI:2139054	ZFIN:ZDB-GENE-061103-130
MGI:1919727	ZFIN:ZDB-GENE-041111-185
MGI:1923750	ZFIN:ZDB-GENE-030131-760
MGI:2442554	ZFIN:ZDB-GENE-080225-27
MGI:109235	ZFIN:ZDB-GENE-041014-166
MGI:1916968	ZFIN:ZDB-GENE-061215-5
MGI:1349452	ZFIN:ZDB-GENE-030131-8462
MGI:1915945	ZFIN:ZDB-GENE-050417-377
MGI:96027	ZFIN:ZDB-GENE-040702-1
MGI:96922	ZFIN:ZDB-GENE-040426-1430
MGI:2149481	ZFIN:ZDB-GENE-060920-1
MGI:96016	ZFIN:ZDB-GENE-070410-131
MGI:96015	ZFIN:ZDB-GENE-070410-131
MGI:2387188	ZFIN:ZDB-GENE-040912-167
MGI:2442629	ZFIN:ZDB-GENE-050522-300
MGI:2384974	ZFIN:ZDB-GENE-041210-312
MGI:2444881	ZFIN:ZDB-GENE-041014-359
MGI:1328306	ZFIN:ZDB-GENE-061013-682
MGI:2448536	ZFIN:ZDB-GENE-040426-942
MGI:98085	ZFIN:ZDB-GENE-030131-7928
MGI:1913799	ZFIN:ZDB-GENE-060929-836
MGI:2685047	ZFIN:ZDB-GENE-041014-322
MGI:1889800	ZFIN:ZDB-GENE-110411-129
MGI:1919583	ZFIN:ZDB-GENE-041014-252
MGI:2151224	ZFIN:ZDB-GENE-050419-48
MGI:1923531	ZFIN:ZDB-GENE-040426-2830
MGI:2142166	ZFIN:ZDB-GENE-060503-104
MGI:1918625	ZFIN:ZDB-GENE-060512-39
MGI:1914859	ZFIN:ZDB-GENE-081104-205
MGI:1915243	ZFIN:ZDB-GENE-050417-164
MGI:1925623	ZFIN:ZDB-GENE-050913-50
MGI:2385853	ZFIN:ZDB-GENE-050417-388
MGI:109280	ZFIN:ZDB-GENE-040426-2757
MGI:892866	ZFIN:ZDB-GENE-040718-404
MGI:1328324	ZFIN:ZDB-GENE-070424-19
MGI:1341881	ZFIN:ZDB-GENE-070822-6
MGI:1328323	ZFIN:ZDB-GENE-041010-169
MGI:104912	ZFIN:ZDB-GENE-040426-897
MGI:1925230	ZFIN:ZDB-GENE-040718-139
MGI:1921831	ZFIN:ZDB-GENE-030911-10
MGI:2180699	ZFIN:ZDB-GENE-040426-1208
MGI:1921552	ZFIN:ZDB-GENE-091204-465
MGI:2442842	ZFIN:ZDB-GENE-040724-223
MGI:2443034	ZFIN:ZDB-GENE-050401-1
MGI:2142292	ZFIN:ZDB-GENE-061103-52
MGI:2145637	ZFIN:ZDB-GENE-030131-5557
MGI:1891693	ZFIN:ZDB-GENE-060421-7754
MGI:1858271	ZFIN:ZDB-GENE-050522-518
MGI:1924366	ZFIN:ZDB-GENE-990715-14
MGI:1333812	ZFIN:ZDB-GENE-030131-9077
MGI:1333811	ZFIN:ZDB-GENE-030131-6318
MGI:1333813	ZFIN:ZDB-GENE-030131-9049
MGI:107704	ZFIN:ZDB-GENE-070424-84
MGI:1890594	ZFIN:ZDB-GENE-050517-39
MGI:1351659	ZFIN:ZDB-GENE-050517-40
MGI:1914720	ZFIN:ZDB-GENE-050517-41
MGI:1347061	ZFIN:ZDB-GENE-050517-38
MGI:1861602	ZFIN:ZDB-GENE-990415-180
MGI:2663721	ZFIN:ZDB-GENE-030131-9399
MGI:3643014	ZFIN:ZDB-GENE-030131-9399
MGI:2142121	ZFIN:ZDB-GENE-070615-9
MGI:97316	ZFIN:ZDB-GENE-040718-491
MGI:1860417	ZFIN:ZDB-GENE-040927-27
MGI:97284	ZFIN:ZDB-GENE-070209-29
MGI:88051	ZFIN:ZDB-GENE-050417-469
MGI:88057	ZFIN:ZDB-GENE-980526-368
MGI:1923480	ZFIN:ZDB-GENE-050522-283
MGI:2181074	ZFIN:ZDB-GENE-040426-1930
MGI:1353606	ZFIN:ZDB-GENE-050506-57
MGI:1918110	ZFIN:ZDB-GENE-050417-3
MGI:894310	ZFIN:ZDB-GENE-030131-309
MGI:1888939	ZFIN:ZDB-GENE-030131-1414
MGI:1335094	ZFIN:ZDB-GENE-030131-37
MGI:1195461	ZFIN:ZDB-GENE-030131-7868
MGI:1270156	ZFIN:ZDB-GENE-051120-87
MGI:97298	ZFIN:ZDB-GENE-030131-911
MGI:1918339	ZFIN:ZDB-GENE-030131-5004
MGI:1918339	ZFIN:ZDB-GENE-120215-68
MGI:1858222	ZFIN:ZDB-GENE-030131-9187
MGI:1345148	ZFIN:ZDB-GENE-050522-375
MGI:1913883	ZFIN:ZDB-GENE-030131-488
MGI:101763	ZFIN:ZDB-GENE-040426-1815
MGI:1333804	ZFIN:ZDB-GENE-050522-494
MGI:1925905	ZFIN:ZDB-GENE-040426-2900
MGI:3704486	ZFIN:ZDB-GENE-040426-2900
MGI:2687283	ZFIN:ZDB-GENE-030131-3825
MGI:98848	ZFIN:ZDB-GENE-030513-3
MGI:96782	ZFIN:ZDB-GENE-040806-2
MGI:2156540	ZFIN:ZDB-GENE-090319-4
MGI:2384790	ZFIN:ZDB-GENE-030131-2905
MGI:1313266	ZFIN:ZDB-GENE-990415-30
MGI:1929940	ZFIN:ZDB-GENE-060929-620
MGI:107934	ZFIN:ZDB-GENE-030131-6872
MGI:96952	ZFIN:ZDB-GENE-990415-153
MGI:1277120	ZFIN:ZDB-GENE-040426-2690
MGI:1924182	ZFIN:ZDB-GENE-041010-221
MGI:894645	ZFIN:ZDB-GENE-061013-283
MGI:3045292	ZFIN:ZDB-GENE-030131-6705
MGI:1921363	ZFIN:ZDB-GENE-081028-71
MGI:104960	ZFIN:ZDB-GENE-081107-56
MGI:3041195	ZFIN:ZDB-GENE-061207-36
MGI:2443972	ZFIN:ZDB-GENE-030131-5947
MGI:1270153	ZFIN:ZDB-GENE-040718-21
MGI:2444023	ZFIN:ZDB-GENE-040426-19
MGI:1913638	ZFIN:ZDB-GENE-041010-144
MGI:3584513	ZFIN:ZDB-GENE-030131-8403
MGI:1913840	ZFIN:ZDB-GENE-050512-2
MGI:1917205	ZFIN:ZDB-GENE-070928-38
MGI:1924360	ZFIN:ZDB-GENE-031118-220
MGI:1916119	ZFIN:ZDB-GENE-040426-1062
MGI:1924096	ZFIN:ZDB-GENE-010724-15
MGI:1924100	ZFIN:ZDB-GENE-030131-5357
MGI:107492	ZFIN:ZDB-GENE-040718-231
MGI:107491	ZFIN:ZDB-GENE-060503-124
MGI:1928894	ZFIN:ZDB-GENE-040718-190
MGI:1926159	ZFIN:ZDB-GENE-041001-138
MGI:2441766	ZFIN:ZDB-GENE-050208-85
MGI:2681000	ZFIN:ZDB-GENE-041010-61
MGI:1924093	ZFIN:ZDB-GENE-020419-34
MGI:97798	ZFIN:ZDB-GENE-041014-323
MGI:97797	ZFIN:ZDB-GENE-020530-1
MGI:1351330	ZFIN:ZDB-GENE-060503-863
MGI:107301	ZFIN:ZDB-GENE-050506-90
MGI:1916995	ZFIN:ZDB-GENE-050506-118
MGI:108056	ZFIN:ZDB-GENE-050208-501
MGI:109591	ZFIN:ZDB-GENE-080305-2
MGI:97311	ZFIN:ZDB-GENE-060421-5000
MGI:1289225	ZFIN:ZDB-GENE-061215-138
MGI:1913914	ZFIN:ZDB-GENE-040426-2050
